date,store_nbr,item_nbr,type,cluster,state,family,class,perishable,store_type,family_encoded,state_encoded,unit_sales
2013-02-12,19,205387,C,15,Bolivar,GROCERY I,1034,0,2,1,6,3.0
2013-02-12,19,207857,C,15,Bolivar,GROCERY I,1010,0,2,1,6,2.0
2013-02-12,19,208384,C,15,Bolivar,EGGS,2502,1,2,7,6,10.0
2013-02-12,19,208426,C,15,Bolivar,DELI,2632,1,2,2,6,2.0
2013-02-12,19,208699,C,15,Bolivar,GROCERY I,1034,0,2,1,6,2.0
2013-02-12,19,209085,C,15,Bolivar,CLEANING,3026,0,2,3,6,6.0
2013-02-12,19,211203,C,15,Bolivar,GROCERY I,1072,0,2,1,6,1.0
2013-02-12,19,211205,C,15,Bolivar,GROCERY I,1072,0,2,1,6,1.0
2013-02-12,19,212552,C,15,Bolivar,GROCERY I,1044,0,2,1,6,1.0
2013-02-12,19,213066,C,15,Bolivar,GROCERY I,1074,0,2,1,6,1.0
2013-02-12,19,213788,C,15,Bolivar,GROCERY I,1096,0,2,1,6,5.0
2013-02-12,19,214381,C,15,Bolivar,CLEANING,3032,0,2,3,6,5.0
2013-02-12,19,214859,C,15,Bolivar,CLEANING,3032,0,2,3,6,6.0
2013-02-12,19,214860,C,15,Bolivar,CLEANING,3032,0,2,3,6,2.0
2013-02-12,19,214862,C,15,Bolivar,CLEANING,3034,0,2,3,6,1.0
2013-02-12,19,215327,C,15,Bolivar,GROCERY I,1040,0,2,1,6,2.0
2013-02-12,19,215331,C,15,Bolivar,GROCERY I,1040,0,2,1,6,37.0
2013-02-12,19,215352,C,15,Bolivar,GROCERY I,1016,0,2,1,6,14.0
2013-02-12,19,215356,C,15,Bolivar,GROCERY I,1016,0,2,1,6,1.0
2013-02-12,19,215468,C,15,Bolivar,LINGERIE,7034,0,2,9,6,1.0
2013-02-12,19,218728,C,15,Bolivar,CLEANING,3044,0,2,3,6,2.0
2013-02-12,19,219150,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,86.0
2013-02-12,19,220432,C,15,Bolivar,GROCERY I,1080,0,2,1,6,2.0
2013-02-12,19,220435,C,15,Bolivar,GROCERY I,1080,0,2,1,6,10.0
2013-02-12,19,220613,C,15,Bolivar,DELI,2632,1,2,2,6,4.0
2013-02-12,19,221506,C,15,Bolivar,CLEANING,3046,0,2,3,6,7.0
2013-02-12,19,222879,C,15,Bolivar,GROCERY I,1058,0,2,1,6,8.0
2013-02-12,19,223068,C,15,Bolivar,GROCERY I,1030,0,2,1,6,1.0
2013-02-12,19,223136,C,15,Bolivar,GROCERY I,1072,0,2,1,6,4.0
2013-02-12,19,223434,C,15,Bolivar,GROCERY I,1032,0,2,1,6,6.0
2013-02-12,19,223463,C,15,Bolivar,GROCERY I,1026,0,2,1,6,1.0
2013-02-12,19,226857,C,15,Bolivar,GROCERY I,1035,0,2,1,6,2.0
2013-02-12,19,227728,C,15,Bolivar,DAIRY,2104,1,2,6,6,10.0
2013-02-12,19,253145,C,15,Bolivar,GROCERY I,1096,0,2,1,6,1.0
2013-02-12,19,255199,C,15,Bolivar,GROCERY I,1044,0,2,1,6,1.0
2013-02-12,19,257847,C,15,Bolivar,BEVERAGES,1120,0,2,5,6,31.0
2013-02-12,19,257848,C,15,Bolivar,BEVERAGES,1120,0,2,5,6,6.0
2013-02-12,19,258376,C,15,Bolivar,CLEANING,3044,0,2,3,6,4.0
2013-02-12,19,258395,C,15,Bolivar,GROCERY I,1002,0,2,1,6,4.0
2013-02-12,19,258411,C,15,Bolivar,FROZEN FOODS,2218,0,2,12,6,2.0
2013-02-12,19,260628,C,15,Bolivar,BREAD/BAKERY,2708,1,2,0,6,10.0
2013-02-12,19,260669,C,15,Bolivar,GROCERY I,1034,0,2,1,6,1.0
2013-02-12,19,261052,C,15,Bolivar,GROCERY I,1072,0,2,1,6,45.0
2013-02-12,19,261053,C,15,Bolivar,GROCERY I,1072,0,2,1,6,4.0
2013-02-12,19,261700,C,15,Bolivar,GROCERY I,1048,0,2,1,6,2.0
2013-02-12,19,264299,C,15,Bolivar,CLEANING,3032,0,2,3,6,68.0
2013-02-12,19,264751,C,15,Bolivar,CLEANING,3032,0,2,3,6,7.0
2013-02-12,19,265237,C,15,Bolivar,GROCERY I,1060,0,2,1,6,5.0
2013-02-12,19,265254,C,15,Bolivar,GROCERY I,1016,0,2,1,6,10.0
2013-02-12,19,265279,C,15,Bolivar,BREAD/BAKERY,2718,1,2,0,6,12.0
2013-02-12,19,265559,C,15,Bolivar,GROCERY I,1072,0,2,1,6,16.0
2013-02-12,19,265672,C,15,Bolivar,GROCERY I,1056,0,2,1,6,4.0
2013-02-12,19,265700,C,15,Bolivar,CLEANING,3090,0,2,3,6,2.0
2013-02-12,19,268440,C,15,Bolivar,CLEANING,3026,0,2,3,6,7.0
2013-02-12,19,268446,C,15,Bolivar,CLEANING,3026,0,2,3,6,1.0
2013-02-12,19,268676,C,15,Bolivar,GROCERY I,1062,0,2,1,6,2.0
2013-02-12,19,269029,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,24.0
2013-02-12,19,269084,C,15,Bolivar,BREAD/BAKERY,2720,1,2,0,6,6.0
2013-02-12,19,270522,C,15,Bolivar,AUTOMOTIVE,6806,0,2,17,6,1.0
2013-02-12,19,273528,C,15,Bolivar,PERSONAL CARE,4114,0,2,4,6,22.0
2013-02-12,19,279125,C,15,Bolivar,GROCERY I,1032,0,2,1,6,1.0
2013-02-12,19,279494,C,15,Bolivar,GROCERY I,1062,0,2,1,6,2.0
2013-02-12,19,302824,C,15,Bolivar,CLEANING,3008,0,2,3,6,2.0
2013-02-12,19,302997,C,15,Bolivar,GROCERY I,1096,0,2,1,6,2.0
2013-02-12,19,302998,C,15,Bolivar,GROCERY I,1096,0,2,1,6,1.0
2013-02-12,19,305074,C,15,Bolivar,GROCERY I,1044,0,2,1,6,2.0
2013-02-12,19,305341,C,15,Bolivar,GROCERY I,1092,0,2,1,6,1.0
2013-02-12,19,305344,C,15,Bolivar,GROCERY I,1092,0,2,1,6,2.0
2013-02-12,19,305345,C,15,Bolivar,GROCERY I,1092,0,2,1,6,1.0
2013-02-12,19,308085,C,15,Bolivar,BEVERAGES,1124,0,2,5,6,13.0
2013-02-12,19,308766,C,15,Bolivar,CLEANING,3026,0,2,3,6,5.0
2013-02-12,19,308924,C,15,Bolivar,CLEANING,3004,0,2,3,6,1.0
2013-02-12,19,310671,C,15,Bolivar,GROCERY I,1034,0,2,1,6,8.0
2013-02-12,19,310790,C,15,Bolivar,GROCERY I,1034,0,2,1,6,1.0
2013-02-12,19,311954,C,15,Bolivar,CLEANING,3006,0,2,3,6,4.0
2013-02-12,19,312317,C,15,Bolivar,AUTOMOTIVE,6810,0,2,17,6,1.0
2013-02-12,19,312324,C,15,Bolivar,GROCERY I,1044,0,2,1,6,2.0
2013-02-12,19,314384,C,15,Bolivar,GROCERY I,1004,0,2,1,6,8.0
2013-02-12,19,314393,C,15,Bolivar,CLEANING,3032,0,2,3,6,36.0
2013-02-12,19,314570,C,15,Bolivar,CLEANING,3024,0,2,3,6,3.0
2013-02-12,19,314879,C,15,Bolivar,CLEANING,3034,0,2,3,6,4.0
2013-02-12,19,314880,C,15,Bolivar,CLEANING,3034,0,2,3,6,1.0
2013-02-12,19,314881,C,15,Bolivar,CLEANING,3034,0,2,3,6,3.0
2013-02-12,19,315220,C,15,Bolivar,GROCERY I,1014,0,2,1,6,12.0
2013-02-12,19,315221,C,15,Bolivar,GROCERY I,1014,0,2,1,6,3.0
2013-02-12,19,315277,C,15,Bolivar,GROCERY I,1040,0,2,1,6,50.0
2013-02-12,19,315279,C,15,Bolivar,GROCERY I,1040,0,2,1,6,19.0
2013-02-12,19,315322,C,15,Bolivar,GROCERY I,1084,0,2,1,6,3.0
2013-02-12,19,315463,C,15,Bolivar,GROCERY II,1236,0,2,11,6,2.0
2013-02-12,19,315474,C,15,Bolivar,BREAD/BAKERY,2718,1,2,0,6,6.0
2013-02-12,19,318932,C,15,Bolivar,DELI,2644,1,2,2,6,2.0
2013-02-12,19,319093,C,15,Bolivar,DELI,2630,1,2,2,6,3.0
2013-02-12,19,319095,C,15,Bolivar,DELI,2640,1,2,2,6,2.0
2013-02-12,19,320682,C,15,Bolivar,GROCERY I,1080,0,2,1,6,67.0
2013-02-12,19,322094,C,15,Bolivar,CLEANING,3020,0,2,3,6,2.0
2013-02-12,19,322095,C,15,Bolivar,CLEANING,3020,0,2,3,6,3.0
2013-02-12,19,323013,C,15,Bolivar,GROCERY I,1058,0,2,1,6,3.0
2013-02-12,19,323921,C,15,Bolivar,PERSONAL CARE,4114,0,2,4,6,15.0
2013-02-12,19,326951,C,15,Bolivar,GROCERY I,1016,0,2,1,6,6.0
2013-02-12,19,329071,C,15,Bolivar,GROCERY I,1032,0,2,1,6,5.0
2013-02-12,19,329364,C,15,Bolivar,GROCERY I,1032,0,2,1,6,1.0
2013-02-12,19,346065,C,15,Bolivar,GROCERY I,1039,0,2,1,6,4.0
2013-02-12,19,352513,C,15,Bolivar,CLEANING,3012,0,2,3,6,1.0
2013-02-12,19,354919,C,15,Bolivar,GROCERY I,1034,0,2,1,6,12.0
2013-02-12,19,355091,C,15,Bolivar,GROCERY I,1038,0,2,1,6,5.0
2013-02-12,19,357961,C,15,Bolivar,EGGS,2502,1,2,7,6,4.0
2013-02-12,19,357962,C,15,Bolivar,EGGS,2502,1,2,7,6,7.0
2013-02-12,19,358096,C,15,Bolivar,GROCERY I,1002,0,2,1,6,1.0
2013-02-12,19,358100,C,15,Bolivar,GROCERY I,1010,0,2,1,6,1.0
2013-02-12,19,358134,C,15,Bolivar,DAIRY,2124,1,2,6,6,1.0
2013-02-12,19,358231,C,15,Bolivar,CLEANING,3038,0,2,3,6,1.0
2013-02-12,19,358232,C,15,Bolivar,CLEANING,3038,0,2,3,6,4.0
2013-02-12,19,358515,C,15,Bolivar,GROCERY I,1024,0,2,1,6,2.0
2013-02-12,19,361502,C,15,Bolivar,GROCERY I,1036,0,2,1,6,1.0
2013-02-12,19,363889,C,15,Bolivar,GROCERY I,1058,0,2,1,6,2.0
2013-02-12,19,364413,C,15,Bolivar,CLEANING,3032,0,2,3,6,8.0
2013-02-12,19,364606,C,15,Bolivar,GROCERY I,1014,0,2,1,6,31.0
2013-02-12,19,364738,C,15,Bolivar,BEVERAGES,1124,0,2,5,6,1.0
2013-02-12,19,364832,C,15,Bolivar,GROCERY I,1040,0,2,1,6,19.0
2013-02-12,19,364834,C,15,Bolivar,GROCERY I,1040,0,2,1,6,12.0
2013-02-12,19,364865,C,15,Bolivar,GROCERY II,1236,0,2,11,6,3.0
2013-02-12,19,365139,C,15,Bolivar,GROCERY I,1072,0,2,1,6,9.0
2013-02-12,19,365264,C,15,Bolivar,CLEANING,3090,0,2,3,6,1.0
2013-02-12,19,368136,C,15,Bolivar,GROCERY I,1040,0,2,1,6,11.0
2013-02-12,19,368140,C,15,Bolivar,GROCERY I,1040,0,2,1,6,30.0
2013-02-12,19,368260,C,15,Bolivar,GROCERY I,1028,0,2,1,6,19.0
2013-02-12,19,368419,C,15,Bolivar,DELI,2644,1,2,2,6,2.0
2013-02-12,19,368624,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,12.0
2013-02-12,19,371130,C,15,Bolivar,CLEANING,3046,0,2,3,6,8.0
2013-02-12,19,371437,C,15,Bolivar,CLEANING,3020,0,2,3,6,10.0
2013-02-12,19,371438,C,15,Bolivar,CLEANING,3020,0,2,3,6,3.0
2013-02-12,19,374464,C,15,Bolivar,GROCERY I,1016,0,2,1,6,4.0
2013-02-12,19,376427,C,15,Bolivar,EGGS,2502,1,2,7,6,4.0
2013-02-12,19,401817,C,15,Bolivar,GROCERY I,1078,0,2,1,6,1.0
2013-02-12,19,402175,C,15,Bolivar,GROCERY I,1096,0,2,1,6,1.0
2013-02-12,19,404439,C,15,Bolivar,GROCERY I,1034,0,2,1,6,4.0
2013-02-12,19,405304,C,15,Bolivar,GROCERY I,1032,0,2,1,6,1.0
2013-02-12,19,406965,C,15,Bolivar,CLEANING,3015,0,2,3,6,2.0
2013-02-12,19,407500,C,15,Bolivar,EGGS,2502,1,2,7,6,6.0
2013-02-12,19,407533,C,15,Bolivar,DELI,2632,1,2,2,6,2.0
2013-02-12,19,407542,C,15,Bolivar,DELI,2644,1,2,2,6,1.0
2013-02-12,19,407552,C,15,Bolivar,DELI,2652,1,2,2,6,4.0
2013-02-12,19,409738,C,15,Bolivar,BREAD/BAKERY,2708,1,2,0,6,4.0
2013-02-12,19,409904,C,15,Bolivar,GROCERY I,1034,0,2,1,6,8.0
2013-02-12,19,410257,C,15,Bolivar,GROCERY I,1072,0,2,1,6,2.0
2013-02-12,19,410866,C,15,Bolivar,PREPARED FOODS,2980,1,2,10,6,1.0
2013-02-12,19,411487,C,15,Bolivar,CLEANING,3046,0,2,3,6,5.0
2013-02-12,19,413987,C,15,Bolivar,CLEANING,3034,0,2,3,6,3.0
2013-02-12,19,414353,C,15,Bolivar,GROCERY I,1014,0,2,1,6,8.0
2013-02-12,19,414354,C,15,Bolivar,GROCERY I,1014,0,2,1,6,1.0
2013-02-12,19,414421,C,15,Bolivar,GROCERY I,1040,0,2,1,6,30.0
2013-02-12,19,414426,C,15,Bolivar,GROCERY I,1040,0,2,1,6,4.0
2013-02-12,19,414454,C,15,Bolivar,GROCERY I,1084,0,2,1,6,3.0
2013-02-12,19,414455,C,15,Bolivar,GROCERY I,1084,0,2,1,6,1.0
2013-02-12,19,414620,C,15,Bolivar,GROCERY I,1016,0,2,1,6,17.0
2013-02-12,19,414621,C,15,Bolivar,GROCERY I,1016,0,2,1,6,4.0
2013-02-12,19,414750,C,15,Bolivar,GROCERY I,1072,0,2,1,6,11.0
2013-02-12,19,414752,C,15,Bolivar,GROCERY I,1072,0,2,1,6,3.0
2013-02-12,19,414888,C,15,Bolivar,CLEANING,3090,0,2,3,6,3.0
2013-02-12,19,417763,C,15,Bolivar,CLEANING,3026,0,2,3,6,3.0
2013-02-12,19,422452,C,15,Bolivar,GROCERY I,1032,0,2,1,6,1.0
2013-02-12,19,426155,C,15,Bolivar,PREPARED FOODS,2962,1,2,10,6,4.0
2013-02-12,19,428054,C,15,Bolivar,GROCERY I,1032,0,2,1,6,1.0
2013-02-12,19,428488,C,15,Bolivar,CLEANING,3030,0,2,3,6,1.0
2013-02-12,19,452079,C,15,Bolivar,CLEANING,3008,0,2,3,6,2.0
2013-02-12,19,454413,C,15,Bolivar,GROCERY I,1034,0,2,1,6,5.0
2013-02-12,19,454414,C,15,Bolivar,GROCERY I,1034,0,2,1,6,1.0
2013-02-12,19,454416,C,15,Bolivar,GROCERY I,1034,0,2,1,6,4.0
2013-02-12,19,454589,C,15,Bolivar,GROCERY I,1038,0,2,1,6,4.0
2013-02-12,19,454596,C,15,Bolivar,GROCERY I,1092,0,2,1,6,5.0
2013-02-12,19,456870,C,15,Bolivar,GROCERY I,1010,0,2,1,6,1.0
2013-02-12,19,457471,C,15,Bolivar,DELI,2644,1,2,2,6,5.0
2013-02-12,19,457556,C,15,Bolivar,GROCERY I,1004,0,2,1,6,6.0
2013-02-12,19,457688,C,15,Bolivar,CLEANING,3038,0,2,3,6,15.0
2013-02-12,19,457928,C,15,Bolivar,POULTRY,2416,1,2,8,6,11.564
2013-02-12,19,458029,C,15,Bolivar,CLEANING,3004,0,2,3,6,1.0
2013-02-12,19,459762,C,15,Bolivar,BREAD/BAKERY,2708,1,2,0,6,1.0
2013-02-12,19,461432,C,15,Bolivar,AUTOMOTIVE,6810,0,2,17,6,2.0
2013-02-12,19,463598,C,15,Bolivar,CLEANING,3024,0,2,3,6,1.0
2013-02-12,19,463901,C,15,Bolivar,CLEANING,3034,0,2,3,6,3.0
2013-02-12,19,463903,C,15,Bolivar,CLEANING,3034,0,2,3,6,5.0
2013-02-12,19,464263,C,15,Bolivar,GROCERY I,1014,0,2,1,6,1.0
2013-02-12,19,464302,C,15,Bolivar,GROCERY I,1026,0,2,1,6,5.0
2013-02-12,19,464333,C,15,Bolivar,GROCERY I,1040,0,2,1,6,20.0
2013-02-12,19,464334,C,15,Bolivar,GROCERY I,1040,0,2,1,6,31.0
2013-02-12,19,464336,C,15,Bolivar,GROCERY I,1040,0,2,1,6,4.0
2013-02-12,19,464339,C,15,Bolivar,GROCERY I,1040,0,2,1,6,21.0
2013-02-12,19,464374,C,15,Bolivar,BEVERAGES,1124,0,2,5,6,5.0
2013-02-12,19,464907,C,15,Bolivar,GROCERY I,1056,0,2,1,6,2.0
2013-02-12,19,467808,C,15,Bolivar,CLEANING,3026,0,2,3,6,6.0
2013-02-12,19,467887,C,15,Bolivar,GROCERY I,1076,0,2,1,6,16.0
2013-02-12,19,469643,C,15,Bolivar,GROCERY I,1030,0,2,1,6,4.0
2013-02-12,19,470624,C,15,Bolivar,CLEANING,3046,0,2,3,6,1.0
2013-02-12,19,470760,C,15,Bolivar,CLEANING,3004,0,2,3,6,2.0
2013-02-12,19,471980,C,15,Bolivar,GROCERY I,1058,0,2,1,6,2.0
2013-02-12,19,472314,C,15,Bolivar,GROCERY I,1030,0,2,1,6,2.0
2013-02-12,19,502067,C,15,Bolivar,GROCERY I,1028,0,2,1,6,2.0
2013-02-12,19,502227,C,15,Bolivar,GROCERY I,1096,0,2,1,6,2.0
2013-02-12,19,502331,C,15,Bolivar,BREAD/BAKERY,2702,1,2,0,6,10.0
2013-02-12,19,506717,C,15,Bolivar,GROCERY I,1030,0,2,1,6,5.0
2013-02-12,19,507457,C,15,Bolivar,FROZEN FOODS,2218,0,2,12,6,1.0
2013-02-12,19,507870,C,15,Bolivar,GROCERY I,1084,0,2,1,6,5.0
2013-02-12,19,507927,C,15,Bolivar,CLEANING,3004,0,2,3,6,4.0
2013-02-12,19,510052,C,15,Bolivar,GROCERY I,1072,0,2,1,6,11.0
2013-02-12,19,510055,C,15,Bolivar,GROCERY I,1072,0,2,1,6,4.0
2013-02-12,19,513853,C,15,Bolivar,CLEANING,3034,0,2,3,6,5.0
2013-02-12,19,513855,C,15,Bolivar,CLEANING,3034,0,2,3,6,3.0
2013-02-12,19,514144,C,15,Bolivar,GROCERY I,1060,0,2,1,6,8.0
2013-02-12,19,514149,C,15,Bolivar,GROCERY I,1066,0,2,1,6,2.0
2013-02-12,19,514172,C,15,Bolivar,BEVERAGES,1124,0,2,5,6,2.0
2013-02-12,19,514242,C,15,Bolivar,GROCERY I,1026,0,2,1,6,4.0
2013-02-12,19,514597,C,15,Bolivar,GROCERY I,1012,0,2,1,6,3.0
2013-02-12,19,514730,C,15,Bolivar,GROCERY I,1056,0,2,1,6,1.0
2013-02-12,19,514757,C,15,Bolivar,CLEANING,3090,0,2,3,6,8.0
2013-02-12,19,517615,C,15,Bolivar,GROCERY I,1074,0,2,1,6,2.0
2013-02-12,19,517904,C,15,Bolivar,DELI,2636,1,2,2,6,2.0
2013-02-12,19,517905,C,15,Bolivar,DELI,2636,1,2,2,6,3.0
2013-02-12,19,517906,C,15,Bolivar,DELI,2644,1,2,2,6,1.0
2013-02-12,19,518091,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,5.0
2013-02-12,19,518094,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,3.0
2013-02-12,19,519718,C,15,Bolivar,DELI,2636,1,2,2,6,5.0
2013-02-12,19,521818,C,15,Bolivar,GROCERY I,1058,0,2,1,6,2.0
2013-02-12,19,522721,C,15,Bolivar,CLEANING,3016,0,2,3,6,1.0
2013-02-12,19,522941,C,15,Bolivar,GROCERY I,1002,0,2,1,6,2.0
2013-02-12,19,551893,C,15,Bolivar,CLEANING,3008,0,2,3,6,2.0
2013-02-12,19,554049,C,15,Bolivar,GROCERY I,1045,0,2,1,6,6.0
2013-02-12,19,554145,C,15,Bolivar,GROCERY I,1034,0,2,1,6,3.0
2013-02-12,19,557257,C,15,Bolivar,EGGS,2502,1,2,7,6,4.0
2013-02-12,19,557285,C,15,Bolivar,DELI,2630,1,2,2,6,3.0
2013-02-12,19,557408,C,15,Bolivar,DAIRY,2142,1,2,6,6,7.0
2013-02-12,19,559493,C,15,Bolivar,BREAD/BAKERY,2702,1,2,0,6,15.0
2013-02-12,19,559494,C,15,Bolivar,BREAD/BAKERY,2708,1,2,0,6,3.0
2013-02-12,19,559870,C,15,Bolivar,GROCERY I,1072,0,2,1,6,20.0
2013-02-12,19,559873,C,15,Bolivar,GROCERY I,1072,0,2,1,6,2.0
2013-02-12,19,564110,C,15,Bolivar,GROCERY I,1066,0,2,1,6,2.0
2013-02-12,19,564272,C,15,Bolivar,GROCERY I,1016,0,2,1,6,3.0
2013-02-12,19,564274,C,15,Bolivar,GROCERY I,1016,0,2,1,6,1.0
2013-02-12,19,564287,C,15,Bolivar,BREAD/BAKERY,2718,1,2,0,6,28.0
2013-02-12,19,564288,C,15,Bolivar,BREAD/BAKERY,2718,1,2,0,6,6.0
2013-02-12,19,564533,C,15,Bolivar,GROCERY I,1012,0,2,1,6,17.0
2013-02-12,19,564534,C,15,Bolivar,GROCERY I,1012,0,2,1,6,6.0
2013-02-12,19,567579,C,15,Bolivar,GROCERY I,1028,0,2,1,6,3.0
2013-02-12,19,567588,C,15,Bolivar,GROCERY I,1062,0,2,1,6,2.0
2013-02-12,19,567750,C,15,Bolivar,GROCERY I,1056,0,2,1,6,13.0
2013-02-12,19,567778,C,15,Bolivar,DELI,2630,1,2,2,6,5.0
2013-02-12,19,567779,C,15,Bolivar,DELI,2632,1,2,2,6,1.0
2013-02-12,19,568133,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,6.0
2013-02-12,19,570917,C,15,Bolivar,GROCERY I,1054,0,2,1,6,3.0
2013-02-12,19,570922,C,15,Bolivar,CLEANING,3020,0,2,3,6,4.0
2013-02-12,19,573832,C,15,Bolivar,GROCERY I,1016,0,2,1,6,1.0
2013-02-12,19,574898,C,15,Bolivar,CLEANING,3018,0,2,3,6,1.0
2013-02-12,19,575863,C,15,Bolivar,GROCERY I,1032,0,2,1,6,6.0
2013-02-12,19,577741,C,15,Bolivar,GROCERY I,1032,0,2,1,6,3.0
2013-02-12,19,578097,C,15,Bolivar,DAIRY,2102,1,2,6,6,3.0
2013-02-12,19,578467,C,15,Bolivar,GROCERY I,1062,0,2,1,6,1.0
2013-02-12,19,579759,C,15,Bolivar,GROCERY I,1014,0,2,1,6,1.0
2013-02-12,19,580929,C,15,Bolivar,GROCERY I,1004,0,2,1,6,2.0
2013-02-12,19,581078,C,15,Bolivar,CLEANING,3038,0,2,3,6,13.0
2013-02-12,19,581742,C,15,Bolivar,GROCERY I,1072,0,2,1,6,6.0
2013-02-12,19,583975,C,15,Bolivar,MEATS,2302,1,2,13,6,1.221
2013-02-12,19,583977,C,15,Bolivar,MEATS,2302,1,2,13,6,0.298
2013-02-12,19,583978,C,15,Bolivar,MEATS,2302,1,2,13,6,0.496
2013-02-12,19,584030,C,15,Bolivar,MEATS,2302,1,2,13,6,3.869
2013-02-12,19,584103,C,15,Bolivar,MEATS,2302,1,2,13,6,3.194
2013-02-12,19,584126,C,15,Bolivar,MEATS,2302,1,2,13,6,19.727
2013-02-12,19,586823,C,15,Bolivar,CLEANING,3046,0,2,3,6,1.0
2013-02-12,19,586824,C,15,Bolivar,CLEANING,3090,0,2,3,6,6.0
2013-02-12,19,586911,C,15,Bolivar,PERSONAL CARE,4114,0,2,4,6,1.0
2013-02-12,19,586969,C,15,Bolivar,GROCERY I,1004,0,2,1,6,2.0
2013-02-12,19,587069,C,15,Bolivar,GROCERY I,1004,0,2,1,6,1.0
2013-02-12,19,587157,C,15,Bolivar,MEATS,2302,1,2,13,6,15.334
2013-02-12,19,598492,C,15,Bolivar,GROCERY I,1032,0,2,1,6,1.0
2013-02-12,19,608035,C,15,Bolivar,CLEANING,3044,0,2,3,6,3.0
2013-02-12,19,619965,C,15,Bolivar,DELI,2636,1,2,2,6,1.0
2013-02-12,19,621300,C,15,Bolivar,GROCERY I,1040,0,2,1,6,55.0
2013-02-12,19,622958,C,15,Bolivar,GROCERY I,1014,0,2,1,6,1.0
2013-02-12,19,627263,C,15,Bolivar,GROCERY I,1026,0,2,1,6,14.0
2013-02-12,19,627887,C,15,Bolivar,GROCERY I,1030,0,2,1,6,2.0
2013-02-12,19,633977,C,15,Bolivar,MEATS,2306,1,2,13,6,0.511
2013-02-12,19,637016,C,15,Bolivar,GROCERY I,1078,0,2,1,6,2.0
2013-02-12,19,638240,C,15,Bolivar,CLEANING,3020,0,2,3,6,2.0
2013-02-12,19,638296,C,15,Bolivar,GROCERY I,1062,0,2,1,6,1.0
2013-02-12,19,638327,C,15,Bolivar,GROCERY I,1084,0,2,1,6,3.0
2013-02-12,19,638977,C,15,Bolivar,GROCERY I,1045,0,2,1,6,3.0
2013-02-12,19,641042,C,15,Bolivar,GROCERY I,1026,0,2,1,6,9.0
2013-02-12,19,648313,C,15,Bolivar,CLEANING,3020,0,2,3,6,3.0
2013-02-12,19,651326,C,15,Bolivar,GROCERY I,1036,0,2,1,6,1.0
2013-02-12,19,651525,C,15,Bolivar,GROCERY I,1004,0,2,1,6,8.0
2013-02-12,19,655427,C,15,Bolivar,CLEANING,3020,0,2,3,6,1.0
2013-02-12,19,657869,C,15,Bolivar,GROCERY I,1004,0,2,1,6,2.0
2013-02-12,19,664539,C,15,Bolivar,PERSONAL CARE,4126,0,2,4,6,1.0
2013-02-12,19,664543,C,15,Bolivar,PERSONAL CARE,4126,0,2,4,6,6.0
2013-02-12,19,668752,C,15,Bolivar,CLEANING,3016,0,2,3,6,2.0
2013-02-12,19,668753,C,15,Bolivar,CLEANING,3016,0,2,3,6,1.0
2013-02-12,19,668754,C,15,Bolivar,CLEANING,3016,0,2,3,6,1.0
2013-02-12,19,671039,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,4.0
2013-02-12,19,671051,C,15,Bolivar,DELI,2630,1,2,2,6,4.0
2013-02-12,19,671062,C,15,Bolivar,DELI,2636,1,2,2,6,2.0
2013-02-12,19,671066,C,15,Bolivar,DELI,2636,1,2,2,6,1.0
2013-02-12,19,671067,C,15,Bolivar,DELI,2636,1,2,2,6,3.0
2013-02-12,19,671068,C,15,Bolivar,DELI,2636,1,2,2,6,1.0
2013-02-12,19,671076,C,15,Bolivar,DELI,2644,1,2,2,6,2.0
2013-02-12,19,683720,C,15,Bolivar,GROCERY I,1062,0,2,1,6,2.0
2013-02-12,19,683721,C,15,Bolivar,GROCERY I,1062,0,2,1,6,1.0
2013-02-12,19,683722,C,15,Bolivar,GROCERY I,1062,0,2,1,6,2.0
2013-02-12,19,683723,C,15,Bolivar,GROCERY I,1062,0,2,1,6,1.0
2013-02-12,19,686035,C,15,Bolivar,BEVERAGES,1122,0,2,5,6,3.0
2013-02-12,19,686036,C,15,Bolivar,CLEANING,3026,0,2,3,6,2.0
2013-02-12,19,687549,C,15,Bolivar,GROCERY I,1062,0,2,1,6,2.0
2013-02-12,19,692531,C,15,Bolivar,GROCERY I,1040,0,2,1,6,14.0
2013-02-12,19,692537,C,15,Bolivar,GROCERY I,1040,0,2,1,6,4.0
2013-02-12,19,698642,C,15,Bolivar,GROCERY I,1045,0,2,1,6,3.0
2013-02-12,19,698643,C,15,Bolivar,GROCERY I,1045,0,2,1,6,4.0
2013-02-12,19,700610,C,15,Bolivar,FROZEN FOODS,2220,0,2,12,6,1.0
2013-02-12,19,716242,C,15,Bolivar,CLEANING,3020,0,2,3,6,2.0
2013-02-12,19,716250,C,15,Bolivar,BEVERAGES,1120,0,2,5,6,4.0
2013-02-12,19,723184,C,15,Bolivar,DAIRY,2116,1,2,6,6,2.0
2013-02-12,19,724498,C,15,Bolivar,GROCERY I,1028,0,2,1,6,5.0
